Call ID,Received DtTm,Neighborhood District,Lat,Lon,Call Type
312,2023-01-01 13:08:59,Bayview Hunters Point,37.7209580935201,-122.387166280374,Medical Incident
315,2023-01-01 13:10:38,Chinatown,37.7976706398663,-122.407807028055,Medical Incident
306,2023-01-01 13:12:46,Russian Hill,37.8034015647462,-122.418135149945,Structure Fire
334,2023-01-01 13:13:15,Marina,37.7975069484154,-122.432204290819,Medical Incident
323,2023-01-01 13:14:11,Mission,37.7740948566882,-122.420001436964,Medical Incident
313,2023-01-01 13:14:47,Castro/Upper Market,37.7681979747465,-122.429080297019,Structure Fire
307,2023-01-01 13:20:26,Financial District/South Beach,37.7876418476067,-122.403430803415,Medical Incident
316,2023-01-01 13:22:50,Tenderloin,37.7843455364627,-122.407785146121,Structure Fire
336,2023-01-01 13:23:07,Haight Ashbury,37.771410364477,-122.443000900574,Other
314,2023-01-01 13:24:10,Haight Ashbury,37.7693981235751,-122.451276976837,Medical Incident
324,2023-01-01 13:25:09,Tenderloin,37.7824484982183,-122.416327441768,Medical Incident
317,2023-01-01 13:25:29,Lakeshore,37.7144993922405,-122.482766475657,Alarms
309,2023-01-01 13:26:44,Outer Richmond,37.7783959956151,-122.500662141422,Medical Incident
326,2023-01-01 13:26:48,Inner Sunset,37.7614193836384,-122.458194474098,Medical Incident
343,2023-01-01 13:28:57,Castro/Upper Market,37.7590186717542,-122.432668408037,Structure Fire
342,2023-01-01 13:28:59,Sunset/Parkside,37.7433678265215,-122.489754348894,Medical Incident
318,2023-01-01 13:29:57,Mission,37.771369005901,-122.423973386603,Structure Fire
337,2023-01-01 13:31:19,Tenderloin,37.7850960963726,-122.412758759499,Medical Incident
311,2023-01-01 13:33:03,South of Market,37.7802649718101,-122.40338721034,Alarms
321,2023-01-01 13:33:27,Sunset/Parkside,37.7532640266278,-122.477412671392,Other
338,2023-01-01 13:34:27,Pacific Heights,37.7945566533258,-122.425703947433,Medical Incident
329,2023-01-01 13:35:30,Nob Hill,37.7926970176404,-122.418156901165,Other
332,2023-01-01 13:36:00,Oceanview/Merced/Ingleside,37.7173223519869,-122.450447683229,Structure Fire
322,2023-01-01 13:36:51,Inner Sunset,37.763102976167,-122.466314668643,Medical Incident
339,2023-01-01 13:38:22,South of Market,37.783528916199,-122.407482813601,Structure Fire
308,2023-01-01 13:42:36,North Beach,37.8079624466014,-122.418277044979,Medical Incident
328,2023-01-01 13:43:20,South of Market,37.778942761412,-122.406162859193,Medical Incident
341,2023-01-01 13:43:57,Presidio Heights,37.7867794977083,-122.450948438002,Medical Incident
320,2023-01-01 13:45:52,Excelsior,37.7216187707613,-122.432805977203,Medical Incident
319,2023-01-01 13:51:05,Mission,37.765718993574,-122.409520691153,Medical Incident
330,2023-01-01 13:51:09,Outer Mission,37.7094614831264,-122.453519238639,Odor (Strange / Unknown)
331,2023-01-01 13:51:36,South of Market,37.7734664897325,-122.413546904215,Medical Incident
335,2023-01-01 13:55:55,Noe Valley,37.7454578540084,-122.443344006934,Medical Incident
340,2023-01-01 13:57:59,South of Market,37.7803475492385,-122.406487967809,Medical Incident
305,2023-01-01 13:57:59,North Beach,37.8064867194015,-122.410472573644,Medical Incident
325,2023-01-01 13:59:01,Mission,37.7627443612578,-122.419834318318,Medical Incident
359,2023-01-01 14:01:09,Excelsior,37.7219915768943,-122.436749760121,Medical Incident
378,2023-01-01 14:02:23,Tenderloin,37.7842357377781,-122.417706750783,Medical Incident
361,2023-01-01 14:02:58,Financial District/South Beach,37.7863072236365,-122.405294845215,Medical Incident
369,2023-01-01 14:03:19,Tenderloin,37.7759118668868,-122.418463578381,Structure Fire
375,2023-01-01 14:07:06,Outer Richmond,37.7765055795033,-122.500518487264,Medical Incident
366,2023-01-01 14:07:12,Russian Hill,37.805286983829,-122.423655077131,Medical Incident
364,2023-01-01 14:15:45,Bayview Hunters Point,37.7323807302226,-122.378268018481,Medical Incident
367,2023-01-01 14:16:31,South of Market,37.7815374331217,-122.409518341416,Medical Incident
385,2023-01-01 14:19:59,Presidio Heights,37.7880275510814,-122.447804473979,Medical Incident
354,2023-01-01 14:21:20,Sunset/Parkside,37.7417893679969,-122.483058319471,Medical Incident
350,2023-01-01 14:21:33,Tenderloin,37.7816524457175,-122.415083177799,Structure Fire
368,2023-01-01 14:22:27,South of Market,37.7797389055689,-122.407159489165,Medical Incident
357,2023-01-01 14:23:07,Sunset/Parkside,37.7615428900127,-122.48181909317,Medical Incident
371,2023-01-01 14:23:23,North Beach,37.8040933514573,-122.413222545774,Structure Fire
370,2023-01-01 14:24:04,Outer Richmond,37.7720320135861,-122.495972014737,Medical Incident
355,2023-01-01 14:26:33,Financial District/South Beach,37.7900728920953,-122.397083273011,Medical Incident
373,2023-01-01 14:27:20,Potrero Hill,37.7635673075144,-122.390688885633,Medical Incident
379,2023-01-01 14:30:55,Oceanview/Merced/Ingleside,37.7213968692205,-122.448410646975,Medical Incident
376,2023-01-01 14:31:00,South of Market,37.7811458612596,-122.409026046516,Medical Incident
384,2023-01-01 14:32:45,Tenderloin,37.7832143109759,-122.410764828365,Outside Fire
358,2023-01-01 14:33:43,Potrero Hill,37.7563691529514,-122.393072356473,Alarms
347,2023-01-01 14:35:23,South of Market,37.7776242389287,-122.39998111124,Medical Incident
380,2023-01-01 14:36:35,Sunset/Parkside,37.7514263278688,-122.497770413464,Citizen Assist / Service Call
363,2023-01-01 14:38:03,Pacific Heights,37.7907111736486,-122.434203153892,Structure Fire
348,2023-01-01 14:38:13,Mission Bay,37.7777952144617,-122.391523076807,Structure Fire
372,2023-01-01 14:40:21,Sunset/Parkside,37.7594417950581,-122.507002655557,Medical Incident
352,2023-01-01 14:40:46,Financial District/South Beach,37.7953352957642,-122.397362199177,Medical Incident
345,2023-01-01 14:41:14,Castro/Upper Market,37.7608580458012,-122.443738693067,Medical Incident
344,2023-01-01 14:41:20,Tenderloin,37.7816051272704,-122.416336251796,Medical Incident
349,2023-01-01 14:41:27,Financial District/South Beach,37.7941350872088,-122.39641990167,Medical Incident
346,2023-01-01 14:41:52,Chinatown,37.7966786637547,-122.409061067118,Outside Fire
383,2023-01-01 14:44:04,Financial District/South Beach,37.7924055206042,-122.397383447066,Medical Incident
374,2023-01-01 14:44:52,Financial District/South Beach,37.7980449492818,-122.396367084385,Medical Incident
351,2023-01-01 14:46:03,South of Market,37.7802039058686,-122.412272455406,Structure Fire
353,2023-01-01 14:49:53,Mission,37.7717702499037,-122.420344369487,Medical Incident
381,2023-01-01 14:51:14,Chinatown,37.7935650841454,-122.404613422408,Medical Incident
377,2023-01-01 14:51:21,Mission,37.7662536102334,-122.425864046062,Medical Incident
362,2023-01-01 14:51:33,Tenderloin,37.7848662437379,-122.412782128267,Medical Incident
365,2023-01-01 14:53:11,Mission Bay,37.7705405549826,-122.401653062396,Structure Fire
382,2023-01-01 14:53:34,South of Market,37.7812876870909,-122.411318055371,Alarms
360,2023-01-01 14:56:03,Glen Park,37.7423060425396,-122.440400299589,Alarms
356,2023-01-01 14:59:32,Lone Mountain/USF,37.7768534237239,-122.453188326702,Medical Incident
397,2023-01-01 15:03:42,Hayes Valley,37.7768835259362,-122.422978150089,Medical Incident
418,2023-01-01 15:04:35,Tenderloin,37.785631781088,-122.413782612492,Citizen Assist / Service Call
402,2023-01-01 15:05:38,Western Addition,37.7820811831699,-122.429017793799,Alarms
386,2023-01-01 15:06:00,North Beach,37.8018276951004,-122.409533528903,Medical Incident
388,2023-01-01 15:07:38,Tenderloin,37.7854812046447,-122.421203512,Medical Incident
411,2023-01-01 15:13:39,Nob Hill,37.7882226988277,-122.420210435144,Citizen Assist / Service Call
404,2023-01-01 15:13:46,South of Market,37.7842056749338,-122.407612731809,Medical Incident
413,2023-01-01 15:15:28,Bayview Hunters Point,37.7284996658469,-122.39444320706,Structure Fire
405,2023-01-01 15:15:33,Bayview Hunters Point,37.7302194983648,-122.38439929244,Medical Incident
391,2023-01-01 15:15:52,Tenderloin,37.7836863385082,-122.410789885334,Medical Incident
393,2023-01-01 15:16:02,Castro/Upper Market,37.7635007029742,-122.434209629009,Medical Incident
421,2023-01-01 15:16:10,Hayes Valley,37.7762883632214,-122.431359853508,Medical Incident
403,2023-01-01 15:17:01,Presidio,37.8048627925036,-122.448508102413,Medical Incident
400,2023-01-01 15:17:58,Western Addition,37.7826339083037,-122.429925971077,Alarms
399,2023-01-01 15:19:01,Portola,37.723359097822,-122.401902489608,Alarms
395,2023-01-01 15:19:39,South of Market,37.7819536537257,-122.410041631816,Medical Incident
406,2023-01-01 15:25:29,Potrero Hill,37.7535461760596,-122.397211836423,Structure Fire
416,2023-01-01 15:28:32,South of Market,37.7821372491619,-122.397814506334,Medical Incident
423,2023-01-01 15:31:53,Hayes Valley,37.7759254047588,-122.437989847952,Medical Incident
409,2023-01-01 15:32:02,Russian Hill,37.7983718644437,-122.420498877705,Medical Incident
420,2023-01-01 15:32:32,Sunset/Parkside,37.7393997162941,-122.494854195421,Medical Incident
419,2023-01-01 15:33:35,Mission Bay,37.7781256975534,-122.391840525297,Medical Incident
396,2023-01-01 15:35:45,Tenderloin,37.7838385180026,-122.41377551206,Outside Fire
414,2023-01-01 15:35:57,Presidio Heights,37.7887297561519,-122.456403563981,Medical Incident
387,2023-01-01 15:36:55,Financial District/South Beach,37.7895620432155,-122.402161869829,Medical Incident
415,2023-01-01 15:40:28,Western Addition,37.7837176369493,-122.437847942301,Alarms
422,2023-01-01 15:41:14,Castro/Upper Market,37.7675039961094,-122.42996741289,Vehicle Fire
427,2023-01-01 15:41:35,North Beach,37.8069201392161,-122.407170160416,Medical Incident
417,2023-01-01 15:41:59,Mission,37.7643732096664,-122.417478491468,Medical Incident
392,2023-01-01 15:42:23,Tenderloin,37.785631781088,-122.413782612492,Structure Fire
401,2023-01-01 15:42:27,Potrero Hill,37.7573076100175,-122.406619802694,Medical Incident
424,2023-01-01 15:48:38,Sunset/Parkside,37.7626167739332,-122.498555296249,Medical Incident
410,2023-01-01 15:49:23,Mission,37.7658666581108,-122.419678114931,Medical Incident
407,2023-01-01 15:51:54,Financial District/South Beach,37.7921324266791,-122.397911804174,Structure Fire
398,2023-01-01 15:52:00,Castro/Upper Market,37.7617848283165,-122.43501366672,Structure Fire
408,2023-01-01 15:52:01,Mission,37.7730534532281,-122.418618217459,Medical Incident
389,2023-01-01 15:52:41,Mission,37.7726641818375,-122.418338317697,Medical Incident
390,2023-01-01 15:53:01,Western Addition,37.7850617371218,-122.42643012773,Citizen Assist / Service Call
394,2023-01-01 15:53:02,West of Twin Peaks,37.7234296370586,-122.453582402345,Medical Incident
426,2023-01-01 15:53:23,Treasure Island,37.8153429065568,-122.371308172548,Other
425,2023-01-01 15:58:15,Mission,37.772123277472,-122.416667284185,Traffic Collision
412,2023-01-01 15:59:18,Nob Hill,37.7869869759052,-122.419110401756,Alarms
458,2023-01-01 16:03:20,Bayview Hunters Point,37.7298378702104,-122.390394329253,Medical Incident
456,2023-01-01 16:03:47,Bayview Hunters Point,37.744372588162,-122.386020959856,Medical Incident
453,2023-01-01 16:06:22,Oceanview/Merced/Ingleside,37.7152096464859,-122.464479764216,Medical Incident
449,2023-01-01 16:06:32,Mission,37.7617891396494,-122.420128161384,Medical Incident
450,2023-01-01 16:08:42,Tenderloin,37.7855804361702,-122.412857126524,Odor (Strange / Unknown)
451,2023-01-01 16:08:53,Haight Ashbury,37.7698484993497,-122.447745343044,Medical Incident
457,2023-01-01 16:09:17,Mission,37.7526285917569,-122.41189982284,Medical Incident
433,2023-01-01 16:09:47,Mission,37.7657832995202,-122.407534230594,Medical Incident
428,2023-01-01 16:11:35,Tenderloin,37.7839429146271,-122.41295236246,Medical Incident
431,2023-01-01 16:13:38,Tenderloin,37.7862684417162,-122.412997235896,Medical Incident
440,2023-01-01 16:15:54,Golden Gate Park,37.768154162945,-122.454311620171,Medical Incident
455,2023-01-01 16:17:13,Financial District/South Beach,37.7919873998129,-122.397733553251,Medical Incident
430,2023-01-01 16:17:36,Haight Ashbury,37.7679269322434,-122.448269734215,Medical Incident
443,2023-01-01 16:18:49,South of Market,37.7801303744947,-122.409871449933,Medical Incident
454,2023-01-01 16:19:07,Nob Hill,37.7914958541783,-122.420873185108,Medical Incident
429,2023-01-01 16:20:17,Oceanview/Merced/Ingleside,37.7241476596347,-122.45779055151,Medical Incident
448,2023-01-01 16:20:50,Glen Park,37.7335503441786,-122.434144537488,Medical Incident
447,2023-01-01 16:21:52,Outer Mission,37.7210351360755,-122.447136183722,Alarms
459,2023-01-01 16:28:22,Lakeshore,37.7144993922405,-122.482766475657,Medical Incident
438,2023-01-01 16:28:32,Financial District/South Beach,37.7832592362718,-122.402708153946,Structure Fire
446,2023-01-01 16:31:13,Sunset/Parkside,37.7632765040529,-122.50498481051,Medical Incident
435,2023-01-01 16:36:38,West of Twin Peaks,37.7314603598497,-122.44544412061,Medical Incident
441,2023-01-01 16:37:04,Russian Hill,37.8050779018589,-122.425298565116,Structure Fire
434,2023-01-01 16:43:24,Bayview Hunters Point,37.7254983950374,-122.385830311018,Traffic Collision
452,2023-01-01 16:45:56,South of Market,37.7760463471271,-122.41128875661,Alarms
437,2023-01-01 16:47:04,Mission,37.761620799713,-122.421989624071,Medical Incident
439,2023-01-01 16:52:12,Visitacion Valley,37.7099118138546,-122.411729977396,Medical Incident
444,2023-01-01 16:52:29,South of Market,37.7801303744947,-122.409871449933,Alarms
432,2023-01-01 16:57:35,South of Market,37.7842056749338,-122.407612731809,Medical Incident
442,2023-01-01 16:57:35,Outer Mission,37.7097377270817,-122.452626148465,Structure Fire
445,2023-01-01 16:59:47,Western Addition,37.7811808500926,-122.428835963427,Medical Incident
436,2023-01-01 16:59:58,,37.76818016066485,-122.42572031973882,Medical Incident
475,2023-01-01 17:02:18,Golden Gate Park,37.7730626126014,-122.47342783525,Medical Incident
468,2023-01-01 17:02:18,Financial District/South Beach,37.7832592362718,-122.402708153946,Medical Incident
481,2023-01-01 17:02:33,Sunset/Parkside,37.7651167516205,-122.484758825812,Medical Incident
466,2023-01-01 17:04:12,Chinatown,37.7949762517322,-122.411384437499,Medical Incident
465,2023-01-01 17:11:50,South of Market,37.7832878520296,-122.408952160052,Structure Fire
486,2023-01-01 17:14:08,West of Twin Peaks,37.7256933575703,-122.452289660492,Medical Incident
476,2023-01-01 17:14:10,Tenderloin,37.7836739523567,-122.415072980803,Other
485,2023-01-01 17:15:03,Mission,37.7651831353816,-122.417486597301,Medical Incident
470,2023-01-01 17:20:46,Castro/Upper Market,37.7641957141157,-122.433074471117,Traffic Collision
471,2023-01-01 17:20:58,Sunset/Parkside,37.7547050457505,-122.487180368613,Medical Incident
480,2023-01-01 17:21:55,Hayes Valley,37.7745509306504,-122.422502190944,Structure Fire
478,2023-01-01 17:22:40,South of Market,37.7813981325639,-122.409245443953,Medical Incident
462,2023-01-01 17:22:52,South of Market,37.7770264198259,-122.412616668185,Medical Incident
461,2023-01-01 17:23:32,Nob Hill,37.7883371399086,-122.416017227839,Medical Incident
479,2023-01-01 17:24:29,Outer Mission,37.7177903054666,-122.447011252406,Medical Incident
484,2023-01-01 17:25:02,Japantown,37.7853160090058,-122.432236013697,Medical Incident
482,2023-01-01 17:29:10,Hayes Valley,37.775693445214,-122.425208793392,Medical Incident
463,2023-01-01 17:30:24,Tenderloin,37.784476659022,-122.415414178631,Administrative
487,2023-01-01 17:32:28,Hayes Valley,37.7749919470007,-122.437798745964,Alarms
472,2023-01-01 17:34:03,Bernal Heights,37.7453890212933,-122.420019126223,Vehicle Fire
469,2023-01-01 17:42:58,Outer Mission,37.7232033054721,-122.442927356983,Smoke Investigation (Outside)
477,2023-01-01 17:46:33,Financial District/South Beach,37.7897625977156,-122.397574469759,Medical Incident
490,2023-01-01 17:47:16,South of Market,37.7804785121736,-122.412512257219,Explosion
473,2023-01-01 17:47:37,Tenderloin,37.7839735143019,-122.416045465656,Medical Incident
467,2023-01-01 17:48:06,Mission,37.7569020093743,-122.421117541576,Medical Incident
489,2023-01-01 17:48:32,Sunset/Parkside,37.757809498412,-122.481557534054,Alarms
464,2023-01-01 17:49:38,West of Twin Peaks,37.7412525975227,-122.472883947809,Medical Incident
491,2023-01-01 17:54:32,Outer Mission,37.7174988976749,-122.440357992837,Electrical Hazard
460,2023-01-01 17:54:43,South of Market,37.772526268193,-122.406968289725,Medical Incident
474,2023-01-01 17:55:16,Inner Richmond,37.7852804027584,-122.461894057321,Medical Incident
488,2023-01-01 17:55:38,North Beach,37.8061515935611,-122.418537074676,Medical Incident
483,2023-01-01 17:55:56,Bayview Hunters Point,37.7315669733056,-122.395295699157,Medical Incident
492,2023-01-01 17:56:40,South of Market,37.781822111031,-122.399291985556,Medical Incident
495,2023-01-01 18:02:28,Financial District/South Beach,37.7897614265442,-122.404814371149,Medical Incident
518,2023-01-01 18:03:26,Nob Hill,37.7900451404237,-122.417204800959,Structure Fire
510,2023-01-01 18:04:48,Lone Mountain/USF,37.7778277077869,-122.441840240704,Administrative
504,2023-01-01 18:07:08,Inner Sunset,37.7560563366521,-122.470882714358,Fuel Spill
509,2023-01-01 18:09:30,Hayes Valley,37.7734058690098,-122.428184695495,Structure Fire
